dispersion,seed,scenario_index,method,utility,adr_kbps
high,23,13,CQI+cost+joint 3-way union,0.4219691499285805,1728.6666666666667
high,23,14,No grouping,0.12244639978752513,550.0
high,23,14,CQI k-means,0.37263628762980494,1995.3333333333333
high,23,14,CQI k-means (k-means++),0.37263628762980494,1995.3333333333333
high,23,14,Resource-cost k-means,0.41047489086878536,2048.0
high,23,14,Resource-cost k-means (k-means++),0.41047489086878536,2048.0
high,23,14,Multi-feature k-means,0.40876339915424337,1649.0
high,23,14,Multi-feature k-means (k-means++),0.40876339915424337,1649.0
high,23,14,CQI+resource-cost joint k-means (single clustering),0.41003349584145476,2121.3333333333335
high,23,14,"CQI+resource-cost hybrid (paper method, union)",0.41047489086878536,2048.0
high,23,14,CQI+cost+joint 3-way union,0.41047489086878536,2048.0
high,23,15,No grouping,0.12444639978752514,550.0
high,23,15,CQI k-means,0.34729082692546487,2888.0
high,23,15,CQI k-means (k-means++),0.34729082692546487,2888.0
high,23,15,Resource-cost k-means,0.33342256341598625,1124.0
high,23,15,Resource-cost k-means (k-means++),0.33342256341598625,1124.0
high,23,15,Multi-feature k-means,0.37427296255819786,1917.3333333333333
high,23,15,Multi-feature k-means (k-means++),0.37427296255819786,1917.3333333333333
high,23,15,CQI+resource-cost joint k-means (single clustering),0.26353120730710494,1978.6666666666667
high,23,15,"CQI+resource-cost hybrid (paper method, union)",0.34729082692546487,2888.0
high,23,15,CQI+cost+joint 3-way union,0.34729082692546487,2888.0
high,23,16,No grouping,0.11711306645419181,550.0
high,23,16,CQI k-means,0.42228374252415346,3336.0
high,23,16,CQI k-means (k-means++),0.42228374252415346,3336.0
high,23,16,Resource-cost k-means,0.4483622579921462,2160.0
high,23,16,Resource-cost k-means (k-means++),0.4483622579921462,2160.0
high,23,16,Multi-feature k-means,0.43566155858302447,1768.0
high,23,16,Multi-feature k-means (k-means++),0.43665196455028127,2001.6666666666667
high,23,16,CQI+resource-cost joint k-means (single clustering),0.4584952830930066,2116.0
high,23,16,"CQI+resource-cost hybrid (paper method, union)",0.4483622579921462,2160.0
high,23,16,CQI+cost+joint 3-way union,0.4584952830930066,2116.0
high,23,17,No grouping,0.1091130664541918,550.0
high,23,17,CQI k-means,0.39264780546914424,3149.3333333333335
high,23,17,CQI k-means (k-means++),0.39264780546914424,3149.3333333333335
high,23,17,Resource-cost k-means,0.36822094002293376,2237.3333333333335
high,23,17,Resource-cost k-means (k-means++),0.3635078698644139,2333.3333333333335
high,23,17,Multi-feature k-means,0.3769020849326515,1954.6666666666667
high,23,17,Multi-feature k-means (k-means++),0.37762281601813413,1558.0
high,23,17,CQI+resource-cost joint k-means (single clustering),0.3267143634715859,2130.6666666666665
high,23,17,"CQI+resource-cost hybrid (paper method, union)",0.39264780546914424,3149.3333333333335
high,23,17,CQI+cost+joint 3-way union,0.39264780546914424,3149.3333333333335
high,23,18,No grouping,0.10977973312085848,550.0
high,23,18,CQI k-means,0.43495040919081984,3336.0
high,23,18,CQI k-means (k-means++),0.43495040919081984,3336.0
high,23,18,Resource-cost k-means,0.40117910182766514,2010.6666666666667
high,23,18,Resource-cost k-means (k-means++),0.40117910182766514,2010.6666666666667
high,23,18,Multi-feature k-means,0.3898833127865449,1973.3333333333333
high,23,18,Multi-feature k-means (k-means++),0.3898833127865449,1973.3333333333333
high,23,18,CQI+resource-cost joint k-means (single clustering),0.3842354182659848,1954.6666666666667
high,23,18,"CQI+resource-cost hybrid (paper method, union)",0.43495040919081984,3336.0
high,23,18,CQI+cost+joint 3-way union,0.43495040919081984,3336.0
high,23,19,No grouping,0.11644639978752515,550.0
high,23,19,CQI k-means,0.3796062958915312,1917.3333333333333
high,23,19,CQI k-means (k-means++),0.4215754662867253,1702.0
high,23,19,Resource-cost k-means,0.33712880602726947,1132.6666666666667
high,23,19,Resource-cost k-means (k-means++),0.3116866872411577,1153.3333333333333
high,23,19,Multi-feature k-means,0.43043734657657223,2085.3333333333335
high,23,19,Multi-feature k-means (k-means++),0.43043734657657223,2085.3333333333335
high,23,19,CQI+resource-cost joint k-means (single clustering),0.3909020849326515,1954.6666666666667
high,23,19,"CQI+resource-cost hybrid (paper method, union)",0.4215754662867253,1702.0
high,23,19,CQI+cost+joint 3-way union,0.4215754662867253,1702.0
high,24,0,No grouping,0.1411130664541918,550.0
high,24,0,CQI k-means,0.4073963587097489,1640.0
high,24,0,CQI k-means (k-means++),0.40739635870974894,1640.0
high,24,0,Resource-cost k-means,0.2994492315734581,1101.3333333333333
high,24,0,Resource-cost k-means (k-means++),0.2994492315734581,1101.3333333333333
high,24,0,Multi-feature k-means,0.3477189287681705,1805.3333333333333
high,24,0,Multi-feature k-means (k-means++),0.3477189287681705,1805.3333333333333
high,24,0,CQI+resource-cost joint k-means (single clustering),0.308195050129358,1118.6666666666667
high,24,0,"CQI+resource-cost hybrid (paper method, union)",0.40739635870974894,1640.0
high,24,0,CQI+cost+joint 3-way union,0.40739635870974894,1640.0
high,24,1,No grouping,0.1477797331208585,550.0
high,24,1,CQI k-means,0.2943318862272104,1502.6666666666667
high,24,1,CQI k-means (k-means++),0.2943318862272104,1502.6666666666667
high,24,1,Resource-cost k-means,0.2819575944616585,1066.6666666666667
high,24,1,Resource-cost k-means (k-means++),0.2819575944616585,1066.6666666666667
high,24,1,Multi-feature k-means,0.3167539437612934,1722.0
high,24,1,Multi-feature k-means (k-means++),0.3167539437612934,1722.0
high,24,1,CQI+resource-cost joint k-means (single clustering),0.22901471780929072,1829.3333333333333
high,24,1,"CQI+resource-cost hybrid (paper method, union)",0.2943318862272104,1502.6666666666667
high,24,1,CQI+cost+joint 3-way union,0.2943318862272104,1502.6666666666667
high,24,2,No grouping,0.12244639978752514,550.0
high,24,2,CQI k-means,0.40288597888644745,1633.3333333333333
high,24,2,CQI k-means (k-means++),0.40288597888644745,1633.3333333333333
high,24,2,Resource-cost k-means,0.23416159857655666,1245.3333333333333
high,24,2,Resource-cost k-means (k-means++),0.23416159857655666,1245.3333333333333
high,24,2,Multi-feature k-means,0.3682729625581979,1917.3333333333333
high,24,2,Multi-feature k-means (k-means++),0.3908645406404384,1992.0
high,24,2,CQI+resource-cost joint k-means (single clustering),0.22304287074270696,1219.3333333333333
high,24,2,"CQI+resource-cost hybrid (paper method, union)",0.40288597888644745,1633.3333333333333
high,24,2,CQI+cost+joint 3-way union,0.40288597888644745,1633.3333333333333
high,24,3,No grouping,0.1117797331208585,550.0
high,24,3,CQI k-means,0.3631984937039684,1601.3333333333333
high,24,3,CQI k-means (k-means++),0.3631984937039684,1601.3333333333333
high,24,3,Resource-cost k-means,0.36214261013374743,1194.0
high,24,3,Resource-cost k-means (k-means++),0.41511822009276095,2393.3333333333335
high,24,3,Multi-feature k-means,0.4107338347027164,1660.6666666666667
high,24,3,Multi-feature k-means (k-means++),0.4107338347027164,1660.6666666666667
high,24,3,CQI+resource-cost joint k-means (single clustering),0.36284619029976917,1847.3333333333333
high,24,3,"CQI+resource-cost hybrid (paper method, union)",0.41511822009276095,2393.3333333333335
high,24,3,CQI+cost+joint 3-way union,0.41511822009276095,2393.3333333333335
high,24,4,No grouping,0.13511306645419183,550.0
high,24,4,CQI k-means,0.4098879811042462,1670.0
high,24,4,CQI k-means (k-means++),0.4098879811042462,1670.0
high,24,4,Resource-cost k-means,0.34171632080470293,1115.3333333333333
high,24,4,Resource-cost k-means (k-means++),0.3392041653031143,1109.0
high,24,4,Multi-feature k-means,0.28150091347377215,943.3333333333334
high,24,4,Multi-feature k-means (k-means++),0.28150091347377215,943.3333333333334
high,24,4,CQI+resource-cost joint k-means (single clustering),0.293554544749796,1637.3333333333333
high,24,4,"CQI+resource-cost hybrid (paper method, union)",0.4098879811042462,1670.0
high,24,4,CQI+cost+joint 3-way union,0.4098879811042462,1670.0
high,24,5,No grouping,0.13111306645419182,550.0
high,24,5,CQI k-means,0.30618366712424966,1674.6666666666667
high,24,5,CQI k-means (k-means++),0.30618366712424966,1674.6666666666667
high,24,5,Resource-cost k-means,0.3199919860699438,1073.3333333333333
high,24,5,Resource-cost k-means (k-means++),0.2244553559652734,1235.3333333333333
high,24,5,Multi-feature k-means,0.31183156164480974,1693.3333333333333
high,24,5,Multi-feature k-means (k-means++),0.31183156164480974,1693.3333333333333
high,24,5,CQI+resource-cost joint k-means (single clustering),0.3096075353519245,1136.0
high,24,5,"CQI+resource-cost hybrid (paper method, union)",0.30618366712424966,1674.6666666666667
high,24,5,CQI+cost+joint 3-way union,0.3096075353519245,1136.0
high,24,6,No grouping,0.11511306645419182,550.0
high,24,6,CQI k-means,0.3712057224918036,3000.0
high,24,6,CQI k-means (k-means++),0.3712057224918036,3000.0
high,24,6,Resource-cost k-means,0.2973137779632077,1144.6666666666667
high,24,6,Resource-cost k-means (k-means++),0.2973137779632077,1144.6666666666667
high,24,6,Multi-feature k-means,0.38507943589373383,1607.0
high,24,6,Multi-feature k-means (k-means++),0.38507943589373383,1607.0
high,24,6,CQI+resource-cost joint k-means (single clustering),0.37593506392827997,2244.0
high,24,6,"CQI+resource-cost hybrid (paper method, union)",0.3712057224918036,3000.0
high,24,6,CQI+cost+joint 3-way union,0.37593506392827997,2244.0
high,24,7,No grouping,0.11777973312085849,550.0
high,24,7,CQI k-means,0.4052401013009884,1656.0
high,24,7,CQI k-means (k-means++),0.4052401013009884,1656.0
high,24,7,Resource-cost k-means,0.13866996146475705,1201.3333333333333
high,24,7,Resource-cost k-means (k-means++),0.13866996146475705,1201.3333333333333
high,24,7,Multi-feature k-means,0.38956875159931814,1954.6666666666667
high,24,7,Multi-feature k-means (k-means++),0.38956875159931814,1954.6666666666667
high,24,7,CQI+resource-cost joint k-means (single clustering),0.3556813844759574,1842.6666666666667
high,24,7,"CQI+resource-cost hybrid (paper method, union)",0.4052401013009884,1656.0
high,24,7,CQI+cost+joint 3-way union,0.4052401013009884,1656.0
high,24,8,No grouping,0.11044639978752514,550.0
high,24,8,CQI k-means,0.42385046624663775,1716.6666666666667
high,24,8,CQI k-means (k-means++),0.4238504662466378,1716.6666666666667
high,24,8,Resource-cost k-means,0.32288456696424056,1196.6666666666667
high,24,8,Resource-cost k-means (k-means++),0.23994699307707307,1271.3333333333333
high,24,8,Multi-feature k-means,0.3778853487840393,1604.6666666666667
high,24,8,Multi-feature k-means (k-means++),0.3778853487840393,1604.6666666666667
high,24,8,CQI+resource-cost joint k-means (single clustering),0.25920117452117325,1256.6666666666667
high,24,8,"CQI+resource-cost hybrid (paper method, union)",0.4238504662466378,1716.6666666666667
high,24,8,CQI+cost+joint 3-way union,0.4238504662466378,1716.6666666666667
high,24,9,No grouping,0.11977973312085846,550.0
high,24,9,CQI k-means,0.3603452017474684,2962.6666666666665
high,24,9,CQI k-means (k-means++),0.3603452017474684,2962.6666666666665
high,24,9,Resource-cost k-means,0.2982742020185912,1136.0
high,24,9,Resource-cost k-means (k-means++),0.2982742020185912,1136.0
high,24,9,Multi-feature k-means,0.32708980639371693,1768.0
high,24,9,Multi-feature k-means (k-means++),0.32708980639371693,1768.0
high,24,9,CQI+resource-cost joint k-means (single clustering),0.3426392748871597,2204.0
high,24,9,"CQI+resource-cost hybrid (paper method, union)",0.3603452017474684,2962.6666666666665
high,24,9,CQI+cost+joint 3-way union,0.3603452017474684,2962.6666666666665
high,24,10,No grouping,0.11977973312085846,550.0
high,24,10,CQI k-means,0.4628565317692435,1845.3333333333333
high,24,10,CQI k-means (k-means++),0.4628565317692435,1845.3333333333333
high,24,10,Resource-cost k-means,0.35392324658952384,1175.3333333333333
high,24,10,Resource-cost k-means (k-means++),0.3608282652432233,1257.3333333333333
high,24,10,Multi-feature k-means,0.36960629589153127,1917.3333333333333
high,24,10,Multi-feature k-means (k-means++),0.36960629589153127,1917.3333333333333
high,24,10,CQI+resource-cost joint k-means (single clustering),0.22970953740937367,1219.3333333333333
high,24,10,"CQI+resource-cost hybrid (paper method, union)",0.4628565317692435,1845.3333333333333
high,24,10,CQI+cost+joint 3-way union,0.4628565317692435,1845.3333333333333
high,24,11,No grouping,0.1271130664541918,550.0
high,24,11,CQI k-means,0.41724413517119063,1738.6666666666667
high,24,11,CQI k-means (k-means++),0.41724413517119063,1738.6666666666667
high,24,11,Resource-cost k-means,0.3172947895203986,1081.3333333333333
high,24,11,Resource-cost k-means (k-means++),0.18725747624219044,1190.6666666666667
high,24,11,Multi-feature k-means,0.32908980639371693,1768.0
high,24,11,Multi-feature k-means (k-means++),0.32908980639371693,1768.0
high,24,11,CQI+resource-cost joint k-means (single clustering),0.18576583913039074,1157.3333333333333
high,24,11,"CQI+resource-cost hybrid (paper method, union)",0.41724413517119063,1738.6666666666667
high,24,11,CQI+cost+joint 3-way union,0.41724413517119063,1738.6666666666667
high,24,12,No grouping,0.11044639978752514,550.0
high,24,12,CQI k-means,0.4331274684243491,1768.0
high,24,12,CQI k-means (k-means++),0.4331274684243491,1768.0
high,24,12,Resource-cost k-means,0.4021603296815585,2029.3333333333333
high,24,12,Resource-cost k-means (k-means++),0.23314487280015597,1312.0
high,24,12,Multi-feature k-means,0.36827296255819786,1917.3333333333333
high,24,12,Multi-feature k-means (k-means++),0.36827296255819786,1917.3333333333333
high,24,12,CQI+resource-cost joint k-means (single clustering),0.11914487280015597,1300.0
high,24,12,"CQI+resource-cost hybrid (paper method, union)",0.4331274684243491,1768.0
high,24,12,CQI+cost+joint 3-way union,0.4331274684243491,1768.0
high,24,13,No grouping,0.1257797331208585,550.0
high,24,13,CQI k-means,0.37338964881439324,2250.0
high,24,13,CQI k-means (k-means++),0.37338964881439324,2250.0
high,24,13,Resource-cost k-means,0.3592917347043044,1898.6666666666667
high,24,13,Resource-cost k-means (k-means++),0.38231521342230146,1221.0
high,24,13,Multi-feature k-means,0.3508355366341419,1687.6666666666667
high,24,13,Multi-feature k-means (k-means++),0.3539560107116742,1704.0
high,24,13,CQI+resource-cost joint k-means (single clustering),0.3511220226319401,1248.6666666666667
high,24,13,"CQI+resource-cost hybrid (paper method, union)",0.38231521342230146,1221.0
high,24,13,CQI+cost+joint 3-way union,0.38231521342230146,1221.0
high,24,14,No grouping,0.11311306645419182,550.0
high,24,14,CQI k-means,0.3820662432361387,3037.3333333333335
high,24,14,CQI k-means (k-means++),0.412300481044115,1692.0
high,24,14,Resource-cost k-means,0.309392929852441,1162.0
high,24,14,Resource-cost k-means (k-means++),0.309392929852441,1162.0
high,24,14,Multi-feature k-means,0.3991791018276651,2010.6666666666667
high,24,14,Multi-feature k-means (k-means++),0.3991791018276651,2010.6666666666667
high,24,14,CQI+resource-cost joint k-means (single clustering),0.3652917347043044,1898.6666666666667
high,24,14,"CQI+resource-cost hybrid (paper method, union)",0.412300481044115,1692.0
high,24,14,CQI+cost+joint 3-way union,0.412300481044115,1692.0
high,24,15,No grouping,0.12911306645419182,550.0
high,24,15,CQI k-means,0.3520589620716085,1548.0
high,24,15,CQI k-means (k-means++),0.3520589620716085,1548.0
high,24,15,Resource-cost k-means,0.342850313579992,1137.3333333333333
high,24,15,Resource-cost k-means (k-means++),0.342850313579992,1137.3333333333333
high,24,15,Multi-feature k-means,0.32708980639371693,1768.0
high,24,15,Multi-feature k-means (k-means++),0.32708980639371693,1768.0
high,24,15,CQI+resource-cost joint k-means (single clustering),0.2938082242021186,2036.0
high,24,15,"CQI+resource-cost hybrid (paper method, union)",0.3520589620716085,1548.0
high,24,15,CQI+cost+joint 3-way union,0.3520589620716085,1548.0
high,24,16,No grouping,0.1331130664541918,550.0
high,24,16,CQI k-means,0.31681278949870323,1712.0
high,24,16,CQI k-means (k-means++),0.31681278949870323,1712.0
high,24,16,Resource-cost k-means,0.3221770271179004,1059.0
high,24,16,Resource-cost k-means (k-means++),0.27395759446165846,1066.6666666666667
high,24,16,Multi-feature k-means,0.32246068401926337,1730.6666666666667
