mode,dispersion,seed,scenario_index,method,utility
aligned,high,30,2,CQI+cost hybrid (2-way),0.42500472143759954
aligned,high,30,2,CQI+cost+RBprofile hybrid (3-way),0.42500472143759954
aligned,high,30,3,CQI k-means,0.3748819155816404
aligned,high,30,3,Multi-feature k-means,0.3885499794532116
aligned,high,30,3,CQI+cost hybrid (2-way),0.3748819155816404
aligned,high,30,3,CQI+cost+RBprofile hybrid (3-way),0.3748819155816404
aligned,high,30,4,CQI k-means,0.39188331278654487
aligned,high,30,4,Multi-feature k-means,0.41142978854132356
aligned,high,30,4,CQI+cost hybrid (2-way),0.3918833127865449
aligned,high,30,4,CQI+cost+RBprofile hybrid (3-way),0.3918833127865449
aligned,high,30,5,CQI k-means,0.3736069303390302
aligned,high,30,5,Multi-feature k-means,0.34457890607729186
aligned,high,30,5,CQI+cost hybrid (2-way),0.37360693033903025
aligned,high,30,5,CQI+cost+RBprofile hybrid (3-way),0.37360693033903025
aligned,high,30,6,CQI k-means,0.3408403079846204
aligned,high,30,6,Multi-feature k-means,0.33391223941062514
aligned,high,30,6,CQI+cost hybrid (2-way),0.34268053747347477
aligned,high,30,6,CQI+cost+RBprofile hybrid (3-way),0.34268053747347477
aligned,high,30,7,CQI k-means,0.35270015662206394
aligned,high,30,7,Multi-feature k-means,0.3978833127865449
aligned,high,30,7,CQI+cost hybrid (2-way),0.37424075046578986
aligned,high,30,7,CQI+cost+RBprofile hybrid (3-way),0.37424075046578986
aligned,high,30,8,CQI k-means,0.43324416460579535
aligned,high,30,8,Multi-feature k-means,0.42412278538934534
aligned,high,30,8,CQI+cost hybrid (2-way),0.4467143634715859
aligned,high,30,8,CQI+cost+RBprofile hybrid (3-way),0.4467143634715859
aligned,high,30,9,CQI k-means,0.3988416595468127
aligned,high,30,9,Multi-feature k-means,0.41737656184732463
aligned,high,30,9,CQI+cost hybrid (2-way),0.43871436347158604
aligned,high,30,9,CQI+cost+RBprofile hybrid (3-way),0.43871436347158604
aligned,high,30,10,CQI k-means,0.34038559543483715
aligned,high,30,10,Multi-feature k-means,0.32640359111370376
aligned,high,30,10,CQI+cost hybrid (2-way),0.4081603296815585
aligned,high,30,10,CQI+cost+RBprofile hybrid (3-way),0.4081603296815585
aligned,high,30,11,CQI k-means,0.35674441560168413
aligned,high,30,11,Multi-feature k-means,0.30747945616536987
aligned,high,30,11,CQI+cost hybrid (2-way),0.3567444156016842
aligned,high,30,11,CQI+cost+RBprofile hybrid (3-way),0.3567444156016842
aligned,high,30,12,CQI k-means,0.3479985970457843
aligned,high,30,12,Multi-feature k-means,0.383883312786545
aligned,high,30,12,CQI+cost hybrid (2-way),0.35161139707733124
aligned,high,30,12,CQI+cost+RBprofile hybrid (3-way),0.35161139707733124
aligned,high,30,13,CQI k-means,0.3860006434154902
aligned,high,30,13,Multi-feature k-means,0.34305226210150375
aligned,high,30,13,CQI+cost hybrid (2-way),0.3860006434154902
aligned,high,30,13,CQI+cost+RBprofile hybrid (3-way),0.3860006434154902
aligned,high,30,14,CQI k-means,0.3244691375183796
aligned,high,30,14,Multi-feature k-means,0.354700156622064
aligned,high,30,14,CQI+cost hybrid (2-way),0.3244691375183796
aligned,high,30,14,CQI+cost+RBprofile hybrid (3-way),0.3244691375183796
aligned,high,30,15,CQI k-means,0.34309697284779644
aligned,high,30,15,Multi-feature k-means,0.32810857853982345
aligned,high,30,15,CQI+cost hybrid (2-way),0.34309697284779644
aligned,high,30,15,CQI+cost+RBprofile hybrid (3-way),0.34309697284779644
aligned,high,30,16,CQI k-means,0.4331442632684885
aligned,high,30,16,Multi-feature k-means,0.42890531920282304
aligned,high,30,16,CQI+cost hybrid (2-way),0.4331442632684885
aligned,high,30,16,CQI+cost+RBprofile hybrid (3-way),0.4331442632684885
aligned,high,30,17,CQI k-means,0.3859584013709711
aligned,high,30,17,Multi-feature k-means,0.4254936630148919
aligned,high,30,17,CQI+cost hybrid (2-way),0.3859584013709711
aligned,high,30,17,CQI+cost+RBprofile hybrid (3-way),0.3859584013709711
aligned,high,30,18,CQI k-means,0.40980482477941554
aligned,high,30,18,Multi-feature k-means,0.29686171679602463
aligned,high,30,18,CQI+cost hybrid (2-way),0.40980482477941554
aligned,high,30,18,CQI+cost+RBprofile hybrid (3-way),0.40980482477941554
aligned,high,30,19,CQI k-means,0.4142213291548818
aligned,high,30,19,Multi-feature k-means,0.3475601339311853
aligned,high,30,19,CQI+cost hybrid (2-way),0.4142213291548818
aligned,high,30,19,CQI+cost+RBprofile hybrid (3-way),0.4142213291548818
ambiguous,mid_v2,1,0,CQI k-means,0.6750213526223806
ambiguous,mid_v2,1,0,Multi-feature k-means,0.7259813175298861
ambiguous,mid_v2,1,0,CQI+cost hybrid (2-way),0.7157508371496197
ambiguous,mid_v2,1,0,CQI+cost+RBprofile hybrid (3-way),0.7157508371496197
ambiguous,mid_v2,1,1,CQI k-means,0.5636434706476884
ambiguous,mid_v2,1,1,Multi-feature k-means,0.6161096304745299
ambiguous,mid_v2,1,1,CQI+cost hybrid (2-way),0.6517540995979854
ambiguous,mid_v2,1,1,CQI+cost+RBprofile hybrid (3-way),0.6517540995979854
ambiguous,mid_v2,1,2,CQI k-means,0.6707166996685666
ambiguous,mid_v2,1,2,Multi-feature k-means,0.7158518164640637
ambiguous,mid_v2,1,2,CQI+cost hybrid (2-way),0.7157874634522176
ambiguous,mid_v2,1,2,CQI+cost+RBprofile hybrid (3-way),0.7157874634522176
ambiguous,mid_v2,1,3,CQI k-means,0.6505610883648294
ambiguous,mid_v2,1,3,Multi-feature k-means,0.6887966465999298
ambiguous,mid_v2,1,3,CQI+cost hybrid (2-way),0.6910851026110576
ambiguous,mid_v2,1,3,CQI+cost+RBprofile hybrid (3-way),0.6910851026110576
ambiguous,mid_v2,1,4,CQI k-means,0.6755161346790608
ambiguous,mid_v2,1,4,Multi-feature k-means,0.6835128674010555
ambiguous,mid_v2,1,4,CQI+cost hybrid (2-way),0.6847234805583717
ambiguous,mid_v2,1,4,CQI+cost+RBprofile hybrid (3-way),0.6856515882893113
ambiguous,mid_v2,1,5,CQI k-means,0.6484576975369217
ambiguous,mid_v2,1,5,Multi-feature k-means,0.6903088504789766
ambiguous,mid_v2,1,5,CQI+cost hybrid (2-way),0.7250837044189007
ambiguous,mid_v2,1,5,CQI+cost+RBprofile hybrid (3-way),0.7250837044189007
ambiguous,mid_v2,1,6,CQI k-means,0.657850844750685
ambiguous,mid_v2,1,6,Multi-feature k-means,0.657850844750685
ambiguous,mid_v2,1,6,CQI+cost hybrid (2-way),0.6810855686751097
ambiguous,mid_v2,1,6,CQI+cost+RBprofile hybrid (3-way),0.6934137591321374
ambiguous,mid_v2,1,7,CQI k-means,0.652420257013427
ambiguous,mid_v2,1,7,Multi-feature k-means,0.656047347735477
ambiguous,mid_v2,1,7,CQI+cost hybrid (2-way),0.6877718695327004
ambiguous,mid_v2,1,7,CQI+cost+RBprofile hybrid (3-way),0.6877718695327004
ambiguous,mid_v2,1,8,CQI k-means,0.679222377290344
ambiguous,mid_v2,1,8,Multi-feature k-means,0.6715624215355145
ambiguous,mid_v2,1,8,CQI+cost hybrid (2-way),0.6857527014058286
ambiguous,mid_v2,1,8,CQI+cost+RBprofile hybrid (3-way),0.6857527014058286
ambiguous,mid_v2,1,9,CQI k-means,0.6583269239018967
ambiguous,mid_v2,1,9,Multi-feature k-means,0.6939509247329818
ambiguous,mid_v2,1,9,CQI+cost hybrid (2-way),0.7687583239248204
ambiguous,mid_v2,1,9,CQI+cost+RBprofile hybrid (3-way),0.7687583239248204
ambiguous,mid_v2,1,10,CQI k-means,0.6626348625129106
ambiguous,mid_v2,1,10,Multi-feature k-means,0.6891547570004929
ambiguous,mid_v2,1,10,CQI+cost hybrid (2-way),0.7077223153982414
ambiguous,mid_v2,1,10,CQI+cost+RBprofile hybrid (3-way),0.7077223153982414
ambiguous,mid_v2,1,11,CQI k-means,0.6820244975672611
ambiguous,mid_v2,1,11,Multi-feature k-means,0.7218022623296048
ambiguous,mid_v2,1,11,CQI+cost hybrid (2-way),0.7464993217931756
ambiguous,mid_v2,1,11,CQI+cost+RBprofile hybrid (3-way),0.7464993217931756
ambiguous,mid_v2,1,12,CQI k-means,0.6743585892680035
ambiguous,mid_v2,1,12,Multi-feature k-means,0.708030871664345
ambiguous,mid_v2,1,12,CQI+cost hybrid (2-way),0.6920853356430834
ambiguous,mid_v2,1,12,CQI+cost+RBprofile hybrid (3-way),0.7003889820649079
ambiguous,mid_v2,1,13,CQI k-means,0.6726120123446947
ambiguous,mid_v2,1,13,Multi-feature k-means,0.6851547570004927
ambiguous,mid_v2,1,13,CQI+cost hybrid (2-way),0.7050846365470052
ambiguous,mid_v2,1,13,CQI+cost+RBprofile hybrid (3-way),0.7050846365470052
ambiguous,mid_v2,1,14,CQI k-means,0.6605871986027441
ambiguous,mid_v2,1,14,Multi-feature k-means,0.6035165959134736
ambiguous,mid_v2,1,14,CQI+cost hybrid (2-way),0.672418902008443
ambiguous,mid_v2,1,14,CQI+cost+RBprofile hybrid (3-way),0.672418902008443
ambiguous,mid_v2,1,15,CQI k-means,0.6862391030667447
ambiguous,mid_v2,1,15,Multi-feature k-means,0.7050060945971156
ambiguous,mid_v2,1,15,CQI+cost hybrid (2-way),0.7222403196615307
ambiguous,mid_v2,1,15,CQI+cost+RBprofile hybrid (3-way),0.7222403196615307
ambiguous,mid_v2,1,16,CQI k-means,0.6375320287386104
ambiguous,mid_v2,1,16,Multi-feature k-means,0.6635624215355147
ambiguous,mid_v2,1,16,CQI+cost hybrid (2-way),0.660008657949403
ambiguous,mid_v2,1,16,CQI+cost+RBprofile hybrid (3-way),0.660008657949403
ambiguous,mid_v2,1,17,CQI k-means,0.6919453456780279
ambiguous,mid_v2,1,17,Multi-feature k-means,0.6777161081883105
ambiguous,mid_v2,1,17,CQI+cost hybrid (2-way),0.6919453456780279
ambiguous,mid_v2,1,17,CQI+cost+RBprofile hybrid (3-way),0.6919453456780279
ambiguous,mid_v2,1,18,CQI k-means,0.6441264996247102
ambiguous,mid_v2,1,18,Multi-feature k-means,0.6842594809990855
ambiguous,mid_v2,1,18,CQI+cost hybrid (2-way),0.7293945977945827
ambiguous,mid_v2,1,18,CQI+cost+RBprofile hybrid (3-way),0.7293945977945827
ambiguous,mid_v2,1,19,CQI k-means,0.6425072516713809
ambiguous,mid_v2,1,19,Multi-feature k-means,0.6351841780840183
ambiguous,mid_v2,1,19,CQI+cost hybrid (2-way),0.6796143607963641
ambiguous,mid_v2,1,19,CQI+cost+RBprofile hybrid (3-way),0.6796143607963641
ambiguous,mid_v2,2,0,CQI k-means,0.6944537085662282
ambiguous,mid_v2,2,0,Multi-feature k-means,0.7305984300620938
ambiguous,mid_v2,2,0,CQI+cost hybrid (2-way),0.7564497676587166
ambiguous,mid_v2,2,0,CQI+cost+RBprofile hybrid (3-way),0.7564497676587166
ambiguous,mid_v2,2,1,CQI k-means,0.6705376444682851
ambiguous,mid_v2,2,1,Multi-feature k-means,0.6561516586071738
ambiguous,mid_v2,2,1,CQI+cost hybrid (2-way),0.7090868365706091
ambiguous,mid_v2,2,1,CQI+cost+RBprofile hybrid (3-way),0.7090868365706091
ambiguous,mid_v2,2,2,CQI k-means,0.66249940890266
ambiguous,mid_v2,2,2,Multi-feature k-means,0.6999509247329818
ambiguous,mid_v2,2,2,CQI+cost hybrid (2-way),0.7137586607395735
ambiguous,mid_v2,2,2,CQI+cost+RBprofile hybrid (3-way),0.7137586607395735
ambiguous,mid_v2,2,3,CQI k-means,0.7004385361993669
ambiguous,mid_v2,2,3,Multi-feature k-means,0.6692188729810757
ambiguous,mid_v2,2,3,CQI+cost hybrid (2-way),0.7375491089596607
ambiguous,mid_v2,2,3,CQI+cost+RBprofile hybrid (3-way),0.7375491089596607
ambiguous,mid_v2,2,4,CQI k-means,0.652420257013427
ambiguous,mid_v2,2,4,Multi-feature k-means,0.6738214236671595
ambiguous,mid_v2,2,4,CQI+cost hybrid (2-way),0.652420257013427
ambiguous,mid_v2,2,4,CQI+cost+RBprofile hybrid (3-way),0.652420257013427
ambiguous,mid_v2,2,5,CQI k-means,0.6558508447506849
ambiguous,mid_v2,2,5,Multi-feature k-means,0.6558508447506849
ambiguous,mid_v2,2,5,CQI+cost hybrid (2-way),0.6558508447506849
ambiguous,mid_v2,2,5,CQI+cost+RBprofile hybrid (3-way),0.6558508447506849
ambiguous,mid_v2,2,6,CQI k-means,0.6667166996685666
ambiguous,mid_v2,2,6,Multi-feature k-means,0.7174441519290419
ambiguous,mid_v2,2,6,CQI+cost hybrid (2-way),0.7030846365470053
ambiguous,mid_v2,2,6,CQI+cost+RBprofile hybrid (3-way),0.7101603727301674
ambiguous,mid_v2,2,7,CQI k-means,0.6723974068452111
ambiguous,mid_v2,2,7,Multi-feature k-means,0.6924385361993669
ambiguous,mid_v2,2,7,CQI+cost hybrid (2-way),0.6723974068452111
ambiguous,mid_v2,2,7,CQI+cost+RBprofile hybrid (3-way),0.6826671455341076
ambiguous,mid_v2,2,8,CQI k-means,0.6611432254011108
ambiguous,mid_v2,2,8,Multi-feature k-means,0.697234703931856
ambiguous,mid_v2,2,8,CQI+cost hybrid (2-way),0.6937517692777241
ambiguous,mid_v2,2,8,CQI+cost+RBprofile hybrid (3-way),0.6937517692777241
ambiguous,mid_v2,2,9,CQI k-means,0.6358508447506849
ambiguous,mid_v2,2,9,Multi-feature k-means,0.6358508447506849
ambiguous,mid_v2,2,9,CQI+cost hybrid (2-way),0.6862554049189078
ambiguous,mid_v2,2,9,CQI+cost+RBprofile hybrid (3-way),0.6862554049189078
ambiguous,mid_v2,2,10,CQI k-means,0.6631243642035884
ambiguous,mid_v2,2,10,Multi-feature k-means,0.7040804257988043
ambiguous,mid_v2,2,10,CQI+cost hybrid (2-way),0.752082073194718
ambiguous,mid_v2,2,10,CQI+cost+RBprofile hybrid (3-way),0.752082073194718
ambiguous,mid_v2,2,11,CQI k-means,0.6766911642339277
ambiguous,mid_v2,2,11,Multi-feature k-means,0.6929261476657522
ambiguous,mid_v2,2,11,CQI+cost hybrid (2-way),0.7401907655270717
ambiguous,mid_v2,2,11,CQI+cost+RBprofile hybrid (3-way),0.7401907655270717
ambiguous,mid_v2,2,12,CQI k-means,0.6630748100691293
ambiguous,mid_v2,2,12,Multi-feature k-means,0.685284258066315
ambiguous,mid_v2,2,12,CQI+cost hybrid (2-way),0.6630748100691293
ambiguous,mid_v2,2,12,CQI+cost+RBprofile hybrid (3-way),0.681642368466878
ambiguous,mid_v2,2,13,CQI k-means,0.667968195846244
ambiguous,mid_v2,2,13,Multi-feature k-means,0.6755624215355147
ambiguous,mid_v2,2,13,CQI+cost hybrid (2-way),0.6997223153982414
ambiguous,mid_v2,2,13,CQI+cost+RBprofile hybrid (3-way),0.6997223153982414
ambiguous,mid_v2,2,14,CQI k-means,0.6633833663352332
ambiguous,mid_v2,2,14,Multi-feature k-means,0.7081603727301675
ambiguous,mid_v2,2,14,CQI+cost hybrid (2-way),0.7214172707842601
ambiguous,mid_v2,2,14,CQI+cost+RBprofile hybrid (3-way),0.7214172707842601
ambiguous,mid_v2,2,15,CQI k-means,0.6663974068452111
ambiguous,mid_v2,2,15,Multi-feature k-means,0.6622632319538443
ambiguous,mid_v2,2,15,CQI+cost hybrid (2-way),0.6972656283962835
ambiguous,mid_v2,2,15,CQI+cost+RBprofile hybrid (3-way),0.6972656283962835
ambiguous,mid_v2,2,16,CQI k-means,0.6977870418995616
ambiguous,mid_v2,2,16,Multi-feature k-means,0.7048765935312933
ambiguous,mid_v2,2,16,CQI+cost hybrid (2-way),0.7121603727301675
ambiguous,mid_v2,2,16,CQI+cost+RBprofile hybrid (3-way),0.7121603727301675
ambiguous,mid_v2,2,17,CQI k-means,0.6863182549559779
ambiguous,mid_v2,2,17,Multi-feature k-means,0.6914633132665965
ambiguous,mid_v2,2,17,CQI+cost hybrid (2-way),0.7138518164640636
ambiguous,mid_v2,2,17,CQI+cost+RBprofile hybrid (3-way),0.7138518164640636
ambiguous,mid_v2,2,18,CQI k-means,0.5398768630105809
ambiguous,mid_v2,2,18,Multi-feature k-means,0.6634980685236684
ambiguous,mid_v2,2,18,CQI+cost hybrid (2-way),0.6994789071861138
ambiguous,mid_v2,2,18,CQI+cost+RBprofile hybrid (3-way),0.6994789071861138
ambiguous,mid_v2,2,19,CQI k-means,0.6912786790113612
ambiguous,mid_v2,2,19,Multi-feature k-means,0.7243517065087792
ambiguous,mid_v2,2,19,CQI+cost hybrid (2-way),0.7198022623296048
ambiguous,mid_v2,2,19,CQI+cost+RBprofile hybrid (3-way),0.7198022623296048
ambiguous,mid_v2,3,0,CQI k-means,0.6511841780840183
ambiguous,mid_v2,3,0,Multi-feature k-means,0.6963764423188947
ambiguous,mid_v2,3,0,CQI+cost hybrid (2-way),0.727086041528479
ambiguous,mid_v2,3,0,CQI+cost+RBprofile hybrid (3-way),0.727086041528479
ambiguous,mid_v2,3,1,CQI k-means,0.6451434579240957
ambiguous,mid_v2,3,1,Multi-feature k-means,0.6364534725196369
ambiguous,mid_v2,3,1,CQI+cost hybrid (2-way),0.650420766264652
ambiguous,mid_v2,3,1,CQI+cost+RBprofile hybrid (3-way),0.650420766264652
ambiguous,mid_v2,3,2,CQI k-means,0.6873174270582132
ambiguous,mid_v2,3,2,Multi-feature k-means,0.7221603727301675
ambiguous,mid_v2,3,2,CQI+cost hybrid (2-way),0.7627583239248205
ambiguous,mid_v2,3,2,CQI+cost+RBprofile hybrid (3-way),0.7627583239248205
ambiguous,mid_v2,3,3,CQI k-means,0.6391841780840184
ambiguous,mid_v2,3,3,Multi-feature k-means,0.6391841780840184
ambiguous,mid_v2,3,3,CQI+cost hybrid (2-way),0.6933354022850347
ambiguous,mid_v2,3,3,CQI+cost+RBprofile hybrid (3-way),0.6933354022850347
ambiguous,mid_v2,3,4,CQI k-means,0.6451841780840183
ambiguous,mid_v2,3,4,Multi-feature k-means,0.6783585892680036
ambiguous,mid_v2,3,4,CQI+cost hybrid (2-way),0.6647885953091008
ambiguous,mid_v2,3,4,CQI+cost+RBprofile hybrid (3-way),0.6756919226013369
ambiguous,mid_v2,3,5,CQI k-means,0.6591739183380475
ambiguous,mid_v2,3,5,Multi-feature k-means,0.7087470924654707
ambiguous,mid_v2,3,5,CQI+cost hybrid (2-way),0.6810860347391618
ambiguous,mid_v2,3,5,CQI+cost+RBprofile hybrid (3-way),0.6810860347391618
ambiguous,mid_v2,3,6,CQI k-means,0.6420196402049955
ambiguous,mid_v2,3,6,Multi-feature k-means,0.6331841780840182
ambiguous,mid_v2,3,6,CQI+cost hybrid (2-way),0.6647071156051307
ambiguous,mid_v2,3,6,CQI+cost+RBprofile hybrid (3-way),0.6866175913996484
ambiguous,mid_v2,3,7,CQI k-means,0.6474824746041513
ambiguous,mid_v2,3,7,Multi-feature k-means,0.6974137591321375
ambiguous,mid_v2,3,7,CQI+cost hybrid (2-way),0.6798577690084917
ambiguous,mid_v2,3,7,CQI+cost+RBprofile hybrid (3-way),0.6798577690084917
ambiguous,mid_v2,3,8,CQI k-means,0.6985891621764786
ambiguous,mid_v2,3,8,Multi-feature k-means,0.7201603727301675
ambiguous,mid_v2,3,8,CQI+cost hybrid (2-way),0.7287501380535414
ambiguous,mid_v2,3,8,CQI+cost+RBprofile hybrid (3-way),0.7287501380535414
ambiguous,mid_v2,3,9,CQI k-means,0.661594659388323
ambiguous,mid_v2,3,9,Multi-feature k-means,0.6974141326216116
ambiguous,mid_v2,3,9,CQI+cost hybrid (2-way),0.7285984300620936
ambiguous,mid_v2,3,9,CQI+cost+RBprofile hybrid (3-way),0.7285984300620936
ambiguous,mid_v2,3,10,CQI k-means,0.6604576975369219
ambiguous,mid_v2,3,10,Multi-feature k-means,0.692438536199367
ambiguous,mid_v2,3,10,CQI+cost hybrid (2-way),0.6604576975369219
ambiguous,mid_v2,3,10,CQI+cost+RBprofile hybrid (3-way),0.6752043111349517
ambiguous,mid_v2,3,11,CQI k-means,0.6920004788674409
ambiguous,mid_v2,3,11,Multi-feature k-means,0.7165184831307304
ambiguous,mid_v2,3,11,CQI+cost hybrid (2-way),0.6968602285780519
ambiguous,mid_v2,3,11,CQI+cost+RBprofile hybrid (3-way),0.6969757018002113
ambiguous,mid_v2,3,12,CQI k-means,0.662420257013427
ambiguous,mid_v2,3,12,Multi-feature k-means,0.6581491412708179
ambiguous,mid_v2,3,12,CQI+cost hybrid (2-way),0.6679841139141995
ambiguous,mid_v2,3,12,CQI+cost+RBprofile hybrid (3-way),0.6679841139141995
ambiguous,mid_v2,3,13,CQI k-means,0.6141731780475417
ambiguous,mid_v2,3,13,Multi-feature k-means,0.6028688781428984
ambiguous,mid_v2,3,13,CQI+cost hybrid (2-way),0.6737527014058285
ambiguous,mid_v2,3,13,CQI+cost+RBprofile hybrid (3-way),0.6737527014058285
ambiguous,mid_v2,3,14,CQI k-means,0.6491841780840182
ambiguous,mid_v2,3,14,Multi-feature k-means,0.6670748100691294
ambiguous,mid_v2,3,14,CQI+cost hybrid (2-way),0.6831407531652358
ambiguous,mid_v2,3,14,CQI+cost+RBprofile hybrid (3-way),0.6831407531652358
ambiguous,mid_v2,3,15,CQI k-means,0.6764765587344442
ambiguous,mid_v2,3,15,Multi-feature k-means,0.6879509247329817
ambiguous,mid_v2,3,15,CQI+cost hybrid (2-way),0.6844189020084429
ambiguous,mid_v2,3,15,CQI+cost+RBprofile hybrid (3-way),0.6844189020084429
ambiguous,mid_v2,3,16,CQI k-means,0.6556119756699736
ambiguous,mid_v2,3,16,Multi-feature k-means,0.7168270393968342
