scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000084,0,0,13.76,13.76,13.76,13.76,13.76,14,3,157.22081906147983,2.95589283415602,0.8046489234581606,226.65,406.50756280303,-79.011775,,20.488225,
simu5g_00000084,1,1,14.32,14.32,14.32,14.32,14.32,14,3,164.67481434798097,0.941670948461842,0.8238039681760921,226.65,415.659765518528,-75.831198,,23.668802,
simu5g_00000085,15,0,13.6,13.6,13.64,13.64,13.64,14,3,116.46791217630832,1.77039302774833,0.6984613727834018,223.35,38.651662176119,-68.652305,,30.847695,
simu5g_00000085,31,1,14.36,14.36,14.36,14.36,14.36,14,3,146.393131061035,2.70973194994644,0.6850268846961309,39.7167694883468,226.65,-80.513327,,18.986673,
simu5g_00000086,0,0,13.76,13.76,13.76,13.76,13.76,14,3,156.9799254367232,2.99502481515447,0.8039757948056105,226.65,406.208060321515,-78.998492,,20.501508,
simu5g_00000086,1,1,14.32,14.32,14.32,14.32,14.32,14,3,164.5891169303591,1.04039295268237,0.8236007869257621,226.65,415.55572622326,-75.826371,,23.673629,
simu5g_00000087,15,0,13.6,13.64,13.64,13.64,13.64,14,3,116.3431265541539,1.78758569114155,0.6976740410786969,223.35,38.8304207452332,-68.631221,,30.868779,
simu5g_00000087,31,1,14.36,14.36,14.36,14.36,14.36,14,3,146.20143267531998,2.80048480699217,0.684009590063582,39.996817969046,226.65,-80.487895,,19.012105,
simu5g_00000088,0,0,13.76,13.76,13.76,13.76,13.76,14,3,156.7353172432534,3.04378201636599,0.8032885270170178,226.65,405.903682119878,-78.985015,,20.514985,
simu5g_00000088,1,1,14.32,14.32,14.32,14.32,14.32,14,3,164.49675484812218,1.1215917202199,0.8233813923945879,226.65,415.443567051238,-75.82117,,23.67883,
simu5g_00000089,15,0,13.64,13.64,13.64,13.64,13.64,14,3,116.21551325760637,1.83018507140957,0.6968653192462253,223.35,39.0134392523742,-68.609621,,30.890379,
simu5g_00000089,31,1,14.36,14.36,14.36,14.36,14.36,14,3,146.0063725976183,2.85388537944207,0.6829687753960159,40.2822065069902,226.65,-80.461964,,19.038036,
simu5g_00000090,0,0,13.76,13.76,13.76,13.76,13.76,14,3,156.4865040203484,3.09878767520862,0.8025855273501775,226.65,405.593803352357,-78.971318,,20.528682,
simu5g_00000090,1,1,14.32,14.32,14.32,14.32,14.32,14,3,164.39488963092097,1.23733927032976,0.8231389274204832,226.65,415.319833124205,-75.815436,,23.684564,
simu5g_00000091,15,0,13.64,13.64,13.64,13.64,14.88,15,3,116.08455315037877,1.88039844560402,0.6960316313437253,223.35,39.2014790969345,-68.587413,,30.912587,
simu5g_00000091,31,1,14.36,14.36,14.36,14.36,14.36,14,3,145.80496823317995,2.9512876570216,0.6818880449142514,40.5773352726924,226.65,-80.435131,,19.064869,
simu5g_00000092,0,0,13.76,13.76,13.76,13.76,13.8,14,3,156.2344269767561,3.14221325774697,0.8018692451518484,226.65,405.279582026583,-78.957453,,20.542547,
simu5g_00000092,1,1,14.32,14.32,14.32,14.32,14.32,14,3,164.28534669605676,1.33100642634948,0.8228776041217972,226.65,415.18673248157,-75.809271,,23.690729,
simu5g_00000093,15,0,13.64,13.64,13.64,14.88,14.88,15,3,115.95004705123512,1.93366531997908,0.6951713813056962,223.35,39.3948456289324,-68.56456,,30.93544,
simu5g_00000093,31,1,14.36,14.36,14.36,14.36,14.48,14,3,145.5978506309817,3.03990359852236,0.6807701757814548,40.8813256325446,226.65,-80.407475,,19.092525,
simu5g_00000094,0,0,13.76,13.76,13.76,13.8,14.04,14,3,155.9786700189174,3.19096268603133,0.8011382950170336,226.65,404.96048575798,-78.943398,,20.556602,
simu5g_00000094,1,1,14.32,14.32,14.32,14.32,14.28,14,3,164.16789688966458,1.42754943970843,0.8225967445289292,226.65,415.043977537599,-75.802662,,23.697338,
simu5g_00000095,15,0,13.64,13.64,14.88,14.88,14.88,15,3,115.8111816039847,1.99885361436534,0.6942789797670496,223.35,39.594730990369,-68.54092,,30.95908,
simu5g_00000095,31,1,14.36,14.36,14.36,14.48,14.48,14,3,145.3846673247169,3.13416445021896,0.6796126423823757,41.1947420775665,226.65,-80.378944,,19.121056,
simu5g_00000096,0,0,13.76,13.76,13.8,14.04,14.04,14,3,155.7208385408877,3.21980247534273,0.8003970867246427,226.65,404.638505510445,-78.929242,,20.570758,
simu5g_00000096,1,1,14.32,14.32,14.32,14.28,14.28,14,3,164.04171217034894,1.53426231068718,0.822294217256481,226.65,414.89055130653,-75.795564,,23.704436,
simu5g_00000097,15,0,13.64,14.88,14.88,14.88,14.88,15,3,115.67017041714882,2.03237711588119,0.6933683162115619,223.35,39.7979687019571,-68.516867,,30.983133,
