scenario_mode,load_level,seed,method,test_index,utility
anti_cqi_hard,light,17,Multi-feature k-means,21,0.7454492131876141
anti_cqi_hard,light,17,Multi-feature k-means,22,0.7645390558251369
anti_cqi_hard,light,17,Multi-feature k-means,23,0.7419622317959931
anti_cqi_hard,light,17,Multi-feature k-means,24,0.7562057224918037
anti_cqi_hard,light,17,Multi-feature k-means,25,0.7591608011730422
anti_cqi_hard,light,17,Multi-feature k-means,26,0.749763662418944
anti_cqi_hard,light,17,Multi-feature k-means,27,0.7603723891584703
anti_cqi_hard,light,17,Multi-feature k-means,28,0.7746158798542808
anti_cqi_hard,light,17,Multi-feature k-means,29,0.7603723891584703
anti_cqi_hard,light,17,Offline teacher,0,0.748699856998179
anti_cqi_hard,light,17,Offline teacher,1,0.7638593705500912
anti_cqi_hard,light,17,Offline teacher,2,0.7528665236648456
anti_cqi_hard,light,17,Offline teacher,3,0.7433216023460844
anti_cqi_hard,light,17,Offline teacher,4,0.7549941345063754
anti_cqi_hard,light,17,Offline teacher,5,0.7499114449836073
anti_cqi_hard,light,17,Offline teacher,6,0.7669622317959931
anti_cqi_hard,light,17,Offline teacher,7,0.7646868383898001
anti_cqi_hard,light,17,Offline teacher,8,0.758776681027323
anti_cqi_hard,light,17,Offline teacher,9,0.7734042918688527
anti_cqi_hard,light,17,Offline teacher,10,0.7591608011730422
anti_cqi_hard,light,17,Offline teacher,11,0.7596927038834247
anti_cqi_hard,light,17,Offline teacher,12,0.7617317597085616
anti_cqi_hard,light,17,Offline teacher,13,0.7516549356794178
anti_cqi_hard,light,17,Offline teacher,14,0.752039055825137
anti_cqi_hard,light,17,Offline teacher,15,0.7599882690127511
anti_cqi_hard,light,17,Offline teacher,16,0.7489361945792351
anti_cqi_hard,light,17,Offline teacher,17,0.7591608011730422
anti_cqi_hard,light,17,Offline teacher,18,0.7521868383898002
anti_cqi_hard,light,17,Offline teacher,19,0.7676419170710388
anti_cqi_hard,light,17,Offline teacher,20,0.7473404864480878
anti_cqi_hard,light,17,Offline teacher,21,0.7454492131876141
anti_cqi_hard,light,17,Offline teacher,22,0.7645390558251369
anti_cqi_hard,light,17,Offline teacher,23,0.7445331903315124
anti_cqi_hard,light,17,Offline teacher,24,0.7525709585355194
anti_cqi_hard,light,17,Offline teacher,25,0.7591608011730422
anti_cqi_hard,light,17,Offline teacher,26,0.7546100143606563
anti_cqi_hard,light,17,Offline teacher,27,0.7627955651293264
anti_cqi_hard,light,17,Offline teacher,28,0.7746158798542808
anti_cqi_hard,light,17,Offline teacher,29,0.7640071531147545
anti_cqi_hard,light,17,LE-GRA[history_cost_none],0,0.7437057224918036
anti_cqi_hard,light,17,LE-GRA[history_cost_none],1,0.7541666666666668
anti_cqi_hard,light,17,LE-GRA[history_cost_none],2,0.7457447783169405
anti_cqi_hard,light,17,LE-GRA[history_cost_none],3,0.7396868383898002
anti_cqi_hard,light,17,LE-GRA[history_cost_none],4,0.7443854077668494
anti_cqi_hard,light,17,LE-GRA[history_cost_none],5,0.7499114449836073
anti_cqi_hard,light,17,LE-GRA[history_cost_none],6,0.762115879854281
anti_cqi_hard,light,17,LE-GRA[history_cost_none],7,0.7598404864480878
anti_cqi_hard,light,17,LE-GRA[history_cost_none],8,0.7562057224918036
anti_cqi_hard,light,17,LE-GRA[history_cost_none],9,0.7640071531147545
anti_cqi_hard,light,17,LE-GRA[history_cost_none],10,0.7579492131876142
anti_cqi_hard,light,17,LE-GRA[history_cost_none],11,0.7515071531147545
anti_cqi_hard,light,17,LE-GRA[history_cost_none],12,0.7544622317959931
anti_cqi_hard,light,17,LE-GRA[history_cost_none],13,0.7431738197814212
anti_cqi_hard,light,17,LE-GRA[history_cost_none],14,0.7473404864480878
anti_cqi_hard,light,17,LE-GRA[history_cost_none],15,0.7539303290856108
anti_cqi_hard,light,17,LE-GRA[history_cost_none],16,0.7443854077668494
anti_cqi_hard,light,17,LE-GRA[history_cost_none],17,0.7458333333333332
anti_cqi_hard,light,17,LE-GRA[history_cost_none],18,0.7533984263752282
anti_cqi_hard,light,17,LE-GRA[history_cost_none],19,0.7568854077668492
anti_cqi_hard,light,17,LE-GRA[history_cost_none],20,0.7461288984626598
anti_cqi_hard,light,17,LE-GRA[history_cost_none],21,0.7374114449836072
anti_cqi_hard,light,17,LE-GRA[history_cost_none],22,0.7645390558251369
anti_cqi_hard,light,17,LE-GRA[history_cost_none],23,0.7421100143606564
anti_cqi_hard,light,17,LE-GRA[history_cost_none],24,0.7419622317959931
anti_cqi_hard,light,17,LE-GRA[history_cost_none],25,0.7473404864480878
anti_cqi_hard,light,17,LE-GRA[history_cost_none],26,0.7473404864480879
anti_cqi_hard,light,17,LE-GRA[history_cost_none],27,0.7615839771438985
anti_cqi_hard,light,17,LE-GRA[history_cost_none],28,0.7674941345063756
anti_cqi_hard,light,17,LE-GRA[history_cost_none],29,0.7627955651293264
anti_cqi_hard,light,17,LE-GRA[full_none],0,0.7437057224918036
anti_cqi_hard,light,17,LE-GRA[full_none],1,0.7541666666666668
anti_cqi_hard,light,17,LE-GRA[full_none],2,0.7492317597085615
anti_cqi_hard,light,17,LE-GRA[full_none],3,0.7396868383898002
anti_cqi_hard,light,17,LE-GRA[full_none],4,0.7502955651293265
anti_cqi_hard,light,17,LE-GRA[full_none],5,0.7499114449836073
anti_cqi_hard,light,17,LE-GRA[full_none],6,0.762115879854281
anti_cqi_hard,light,17,LE-GRA[full_none],7,0.7598404864480878
anti_cqi_hard,light,17,LE-GRA[full_none],8,0.7562057224918036
anti_cqi_hard,light,17,LE-GRA[full_none],9,0.7640071531147545
anti_cqi_hard,light,17,LE-GRA[full_none],10,0.7591608011730422
anti_cqi_hard,light,17,LE-GRA[full_none],11,0.7562057224918036
anti_cqi_hard,light,17,LE-GRA[full_none],12,0.7544622317959931
anti_cqi_hard,light,17,LE-GRA[full_none],13,0.7407506438105651
anti_cqi_hard,light,17,LE-GRA[full_none],14,0.7485520744335159
anti_cqi_hard,light,17,LE-GRA[full_none],15,0.7490839771438984
anti_cqi_hard,light,17,LE-GRA[full_none],16,0.7443854077668494
anti_cqi_hard,light,17,LE-GRA[full_none],17,0.7458333333333332
anti_cqi_hard,light,17,LE-GRA[full_none],18,0.749763662418944
anti_cqi_hard,light,17,LE-GRA[full_none],19,0.7676419170710386
anti_cqi_hard,light,17,LE-GRA[full_none],20,0.7461288984626598
anti_cqi_hard,light,17,LE-GRA[full_none],21,0.739539055825137
anti_cqi_hard,light,17,LE-GRA[full_none],22,0.7621158798542808
anti_cqi_hard,light,17,LE-GRA[full_none],23,0.7419622317959931
anti_cqi_hard,light,17,LE-GRA[full_none],24,0.7419622317959931
anti_cqi_hard,light,17,LE-GRA[full_none],25,0.7473404864480878
anti_cqi_hard,light,17,LE-GRA[full_none],26,0.7485520744335159
anti_cqi_hard,light,17,LE-GRA[full_none],27,0.7615839771438985
anti_cqi_hard,light,17,LE-GRA[full_none],28,0.7674941345063756
anti_cqi_hard,light,17,LE-GRA[full_none],29,0.7627955651293264
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],0,0.7415781116502739
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],1,0.7568854077668492
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],2,0.7457447783169405
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],3,0.7396868383898001
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],4,0.7443854077668494
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],5,0.7499114449836072
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],6,0.7645390558251369
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],7,0.761052074433516
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],8,0.7574173104772317
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],9,0.7640071531147545
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],10,0.7603723891584703
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],11,0.7598404864480878
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],12,0.7544622317959931
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],13,0.7407506438105651
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],14,0.7485520744335159
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],15,0.7539303290856108
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],16,0.7443854077668494
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],17,0.7458333333333332
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],18,0.749763662418944
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],19,0.7617317597085616
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],20,0.7461288984626598
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],21,0.7419622317959931
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],22,0.765750643810565
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],23,0.7419622317959931
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],24,0.7419622317959931
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],25,0.748552074433516
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],26,0.7473404864480879
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],27,0.7568854077668492
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],28,0.7699173104772318
anti_cqi_hard,light,17,LE-GRA[history_cost_utility],29,0.7617317597085616
anti_cqi_hard,light,17,LE-GRA[full_utility],0,0.7450650930418949
anti_cqi_hard,light,17,LE-GRA[full_utility],1,0.7541666666666668
anti_cqi_hard,light,17,LE-GRA[full_utility],2,0.7457447783169405
anti_cqi_hard,light,17,LE-GRA[full_utility],3,0.7396868383898002
anti_cqi_hard,light,17,LE-GRA[full_utility],4,0.7502955651293265
anti_cqi_hard,light,17,LE-GRA[full_utility],5,0.7499114449836073
anti_cqi_hard,light,17,LE-GRA[full_utility],6,0.762115879854281
anti_cqi_hard,light,17,LE-GRA[full_utility],7,0.7598404864480878
anti_cqi_hard,light,17,LE-GRA[full_utility],8,0.7562057224918036
anti_cqi_hard,light,17,LE-GRA[full_utility],9,0.7627955651293264
anti_cqi_hard,light,17,LE-GRA[full_utility],10,0.7603723891584703
anti_cqi_hard,light,17,LE-GRA[full_utility],11,0.7562057224918036
anti_cqi_hard,light,17,LE-GRA[full_utility],12,0.7556738197814212
anti_cqi_hard,light,17,LE-GRA[full_utility],13,0.7431738197814212
anti_cqi_hard,light,17,LE-GRA[full_utility],14,0.7461288984626598
anti_cqi_hard,light,17,LE-GRA[full_utility],15,0.7502955651293265
anti_cqi_hard,light,17,LE-GRA[full_utility],16,0.7443854077668494
anti_cqi_hard,light,17,LE-GRA[full_utility],17,0.7458333333333332
anti_cqi_hard,light,17,LE-GRA[full_utility],18,0.7533984263752282
anti_cqi_hard,light,17,LE-GRA[full_utility],19,0.7676419170710386
anti_cqi_hard,light,17,LE-GRA[full_utility],20,0.7461288984626598
anti_cqi_hard,light,17,LE-GRA[full_utility],21,0.7383274678397088
anti_cqi_hard,light,17,LE-GRA[full_utility],22,0.7562057224918037
anti_cqi_hard,light,17,LE-GRA[full_utility],23,0.7407506438105651
anti_cqi_hard,light,17,LE-GRA[full_utility],24,0.7419622317959931
anti_cqi_hard,light,17,LE-GRA[full_utility],25,0.7473404864480878
anti_cqi_hard,light,17,LE-GRA[full_utility],26,0.7473404864480879
anti_cqi_hard,light,17,LE-GRA[full_utility],27,0.753250643810565
anti_cqi_hard,light,17,LE-GRA[full_utility],28,0.7674941345063756
anti_cqi_hard,light,17,LE-GRA[full_utility],29,0.7627955651293264
anti_cqi_hard,light,23,No grouping,0,0.75
anti_cqi_hard,light,23,No grouping,1,0.7374999999999999
anti_cqi_hard,light,23,No grouping,2,0.7540781116502738
anti_cqi_hard,light,23,No grouping,3,0.7375000000000002
anti_cqi_hard,light,23,No grouping,4,0.7458333333333335
anti_cqi_hard,light,23,No grouping,5,0.7416666666666666
anti_cqi_hard,light,23,No grouping,6,0.754078111650274
anti_cqi_hard,light,23,No grouping,7,0.7541666666666668
anti_cqi_hard,light,23,No grouping,8,0.7332447783169403
anti_cqi_hard,light,23,No grouping,9,0.7374114449836072
anti_cqi_hard,light,23,No grouping,10,0.7416666666666667
anti_cqi_hard,light,23,No grouping,11,0.7457447783169405
anti_cqi_hard,light,23,No grouping,12,0.7333333333333334
anti_cqi_hard,light,23,No grouping,13,0.7374114449836072
anti_cqi_hard,light,23,No grouping,14,0.7332447783169406
anti_cqi_hard,light,23,No grouping,15,0.754078111650274
anti_cqi_hard,light,23,No grouping,16,0.7415781116502739
anti_cqi_hard,light,23,No grouping,17,0.7416666666666667
anti_cqi_hard,light,23,No grouping,18,0.7416666666666666
anti_cqi_hard,light,23,No grouping,19,0.7249114449836073
anti_cqi_hard,light,23,No grouping,20,0.7541666666666668
anti_cqi_hard,light,23,No grouping,21,0.7415781116502739
anti_cqi_hard,light,23,No grouping,22,0.7333333333333334
anti_cqi_hard,light,23,No grouping,23,0.7332447783169406
anti_cqi_hard,light,23,No grouping,24,0.7374114449836072
anti_cqi_hard,light,23,No grouping,25,0.7416666666666666
anti_cqi_hard,light,23,No grouping,26,0.7458333333333332
anti_cqi_hard,light,23,No grouping,27,0.7374114449836071
anti_cqi_hard,light,23,No grouping,28,0.7458333333333332
anti_cqi_hard,light,23,No grouping,29,0.7540781116502738
anti_cqi_hard,light,23,CQI k-means,0,0.7574173104772317
anti_cqi_hard,light,23,CQI k-means,1,0.7496158798542808
anti_cqi_hard,light,23,CQI k-means,2,0.7657506438105651
anti_cqi_hard,light,23,CQI k-means,3,0.7508274678397089
anti_cqi_hard,light,23,CQI k-means,4,0.7544622317959931
anti_cqi_hard,light,23,CQI k-means,5,0.743173819781421
anti_cqi_hard,light,23,CQI k-means,6,0.754078111650274
anti_cqi_hard,light,23,CQI k-means,7,0.7541666666666668
anti_cqi_hard,light,23,CQI k-means,8,0.7402187411001826
anti_cqi_hard,light,23,CQI k-means,9,0.7431738197814212
anti_cqi_hard,light,23,CQI k-means,10,0.7537825465209474
anti_cqi_hard,light,23,CQI k-means,11,0.7502955651293265
anti_cqi_hard,light,23,CQI k-means,12,0.7466608011730423
anti_cqi_hard,light,23,CQI k-means,13,0.7455969957522773
anti_cqi_hard,light,23,CQI k-means,14,0.7473404864480878
anti_cqi_hard,light,23,CQI k-means,15,0.7609042918688528
anti_cqi_hard,light,23,CQI k-means,16,0.7496158798542808
anti_cqi_hard,light,23,CQI k-means,17,0.7574173104772317
anti_cqi_hard,light,23,CQI k-means,18,0.7513593705500913
anti_cqi_hard,light,23,CQI k-means,19,0.7317376252021862
anti_cqi_hard,light,23,CQI k-means,20,0.7674941345063756
anti_cqi_hard,light,23,CQI k-means,21,0.741578111650274
anti_cqi_hard,light,23,CQI k-means,22,0.7478723891584703
anti_cqi_hard,light,23,CQI k-means,23,0.7388593705500913
anti_cqi_hard,light,23,CQI k-means,24,0.743026037216758
anti_cqi_hard,light,23,CQI k-means,25,0.7537825465209474
anti_cqi_hard,light,23,CQI k-means,26,0.7627955651293264
anti_cqi_hard,light,23,CQI k-means,27,0.743026037216758
anti_cqi_hard,light,23,CQI k-means,28,0.7591608011730422
anti_cqi_hard,light,23,CQI k-means,29,0.7574173104772317
anti_cqi_hard,light,23,Resource-cost k-means,0,0.763327467839709
anti_cqi_hard,light,23,Resource-cost k-means,1,0.752039055825137
anti_cqi_hard,light,23,Resource-cost k-means,2,0.763327467839709
anti_cqi_hard,light,23,Resource-cost k-means,3,0.7544622317959929
anti_cqi_hard,light,23,Resource-cost k-means,4,0.7544622317959931
anti_cqi_hard,light,23,Resource-cost k-means,5,0.7416666666666667
anti_cqi_hard,light,23,Resource-cost k-means,6,0.754078111650274
anti_cqi_hard,light,23,Resource-cost k-means,7,0.7541666666666668
anti_cqi_hard,light,23,Resource-cost k-means,8,0.7379433476939896
anti_cqi_hard,light,23,Resource-cost k-means,9,0.7407506438105651
anti_cqi_hard,light,23,Resource-cost k-means,10,0.7501477825646633
anti_cqi_hard,light,23,Resource-cost k-means,11,0.7502955651293265
anti_cqi_hard,light,23,Resource-cost k-means,12,0.7478723891584703
anti_cqi_hard,light,23,Resource-cost k-means,13,0.7407506438105651
anti_cqi_hard,light,23,Resource-cost k-means,14,0.7424941345063756
anti_cqi_hard,light,23,Resource-cost k-means,15,0.7586288984626597
anti_cqi_hard,light,23,Resource-cost k-means,16,0.753250643810565
anti_cqi_hard,light,23,Resource-cost k-means,17,0.7562057224918036
anti_cqi_hard,light,23,Resource-cost k-means,18,0.7490839771438984
anti_cqi_hard,light,23,Resource-cost k-means,19,0.7317376252021862
anti_cqi_hard,light,23,Resource-cost k-means,20,0.7662825465209474
anti_cqi_hard,light,23,Resource-cost k-means,21,0.7415781116502739
anti_cqi_hard,light,23,Resource-cost k-means,22,0.7478723891584703
anti_cqi_hard,light,23,Resource-cost k-means,23,0.7412825465209475
anti_cqi_hard,light,23,Resource-cost k-means,24,0.7454492131876141
anti_cqi_hard,light,23,Resource-cost k-means,25,0.7537825465209474
anti_cqi_hard,light,23,Resource-cost k-means,26,0.7555260372167579
anti_cqi_hard,light,23,Resource-cost k-means,27,0.7454492131876141
anti_cqi_hard,light,23,Resource-cost k-means,28,0.7603723891584703
anti_cqi_hard,light,23,Resource-cost k-means,29,0.762263662418944
anti_cqi_hard,light,23,Multi-feature k-means,0,0.764539055825137
anti_cqi_hard,light,23,Multi-feature k-means,1,0.752039055825137
anti_cqi_hard,light,23,Multi-feature k-means,2,0.7645390558251369
anti_cqi_hard,light,23,Multi-feature k-means,3,0.752039055825137
anti_cqi_hard,light,23,Multi-feature k-means,4,0.7603723891584703
anti_cqi_hard,light,23,Multi-feature k-means,5,0.7562057224918037
anti_cqi_hard,light,23,Multi-feature k-means,6,0.7549941345063756
anti_cqi_hard,light,23,Multi-feature k-means,7,0.7687057224918036
anti_cqi_hard,light,23,Multi-feature k-means,8,0.7367317597085616
anti_cqi_hard,light,23,Multi-feature k-means,9,0.7478723891584703
anti_cqi_hard,light,23,Multi-feature k-means,10,0.7562057224918036
anti_cqi_hard,light,23,Multi-feature k-means,11,0.7562057224918037
anti_cqi_hard,light,23,Multi-feature k-means,12,0.7478723891584703
anti_cqi_hard,light,23,Multi-feature k-means,13,0.739539055825137
anti_cqi_hard,light,23,Multi-feature k-means,14,0.7437057224918037
anti_cqi_hard,light,23,Multi-feature k-means,15,0.764539055825137
anti_cqi_hard,light,23,Multi-feature k-means,16,0.752039055825137
anti_cqi_hard,light,23,Multi-feature k-means,17,0.7562057224918037
anti_cqi_hard,light,23,Multi-feature k-means,18,0.7549941345063756
anti_cqi_hard,light,23,Multi-feature k-means,19,0.7353723891584704
anti_cqi_hard,light,23,Multi-feature k-means,20,0.7687057224918036
anti_cqi_hard,light,23,Multi-feature k-means,21,0.7424941345063756
anti_cqi_hard,light,23,Multi-feature k-means,22,0.7478723891584703
anti_cqi_hard,light,23,Multi-feature k-means,23,0.7437057224918036
anti_cqi_hard,light,23,Multi-feature k-means,24,0.7466608011730423
anti_cqi_hard,light,23,Multi-feature k-means,25,0.7537825465209474
anti_cqi_hard,light,23,Multi-feature k-means,26,0.7603723891584703
anti_cqi_hard,light,23,Multi-feature k-means,27,0.7478723891584703
anti_cqi_hard,light,23,Multi-feature k-means,28,0.7603723891584703
anti_cqi_hard,light,23,Multi-feature k-means,29,0.7562057224918037
anti_cqi_hard,light,23,Offline teacher,0,0.7645390558251369
anti_cqi_hard,light,23,Offline teacher,1,0.7568854077668492
anti_cqi_hard,light,23,Offline teacher,2,0.765750643810565
anti_cqi_hard,light,23,Offline teacher,3,0.7544622317959931
anti_cqi_hard,light,23,Offline teacher,4,0.7556738197814211
anti_cqi_hard,light,23,Offline teacher,5,0.7513593705500913
anti_cqi_hard,light,23,Offline teacher,6,0.7683216023460845
anti_cqi_hard,light,23,Offline teacher,7,0.7674941345063755
anti_cqi_hard,light,23,Offline teacher,8,0.7438535050564669
anti_cqi_hard,light,23,Offline teacher,9,0.7515071531147545
anti_cqi_hard,light,23,Offline teacher,10,0.759840486448088
anti_cqi_hard,light,23,Offline teacher,11,0.7599882690127511
anti_cqi_hard,light,23,Offline teacher,12,0.7478723891584703
anti_cqi_hard,light,23,Offline teacher,13,0.7445331903315126
anti_cqi_hard,light,23,Offline teacher,14,0.7521868383898002
anti_cqi_hard,light,23,Offline teacher,15,0.7611998569981792
anti_cqi_hard,light,23,Offline teacher,16,0.7605201717231335
anti_cqi_hard,light,23,Offline teacher,17,0.7598404864480878
anti_cqi_hard,light,23,Offline teacher,18,0.7527187411001827
anti_cqi_hard,light,23,Offline teacher,19,0.7390071531147546
anti_cqi_hard,light,23,Offline teacher,20,0.7723404864480878
anti_cqi_hard,light,23,Offline teacher,21,0.7486998569981792
anti_cqi_hard,light,23,Offline teacher,22,0.7502955651293265
anti_cqi_hard,light,23,Offline teacher,23,0.7461288984626598
anti_cqi_hard,light,23,Offline teacher,24,0.7551419170710387
anti_cqi_hard,light,23,Offline teacher,25,0.7549941345063754
anti_cqi_hard,light,23,Offline teacher,26,0.7593085837377053
anti_cqi_hard,light,23,Offline teacher,27,0.7575650930418947
anti_cqi_hard,light,23,Offline teacher,28,0.7640071531147545
